TEXT;LANGUAGE;DOMAIN;CLASS;SYSTEM;;
"Clase 35 – Asistencia a la dirección de empresas comerciales o industriales; servicios de asesores para la organización y dirección de negocios; agencias de información comercial; estudio de mercados; servicios de organización de exposiciones con fines comerciales o de publicidad; investigaciones para negocios; previsisones económicas; promoción de ventas para terceros; relaciones públicas.";ES;LEGAL;HUMAN;NONE;;
Sus argumentos son los siguientes: – La afirmación de que las cervezas se comercializan como la solicitada es errónea toda vez que la primera cerveza que ha usado la forma de la botella con un limón en la Unión Europea es CORONA.;ES;LEGAL;HUMAN;NONE;;
18 Por último, por lo que respecta a lo catálogos, en tres de ellos viene representada una marca figurativa consistente en un óvalo gris que incluye la denominación LOTUS escrita en negro, y otro óvalo dorado en el que aparecen en forma estilizada las letras “L & W”.;ES;LEGAL;HUMAN;NONE;;
En el asunto R 1020/2008-4;ES;LEGAL;HUMAN;NONE;;
Ello hace que la presencia de una marca en una feria tenga mucha importancia a la hora de apreciar el grado de conocimiento que el público tiene de ella.;ES;LEGAL;HUMAN;NONE;;
Dicha documentación sólo contiene numerosas menciones del término “POLO” como parte integrante de un texto y nunca acompañado de un elemento gráfico, siendo posible percibir la reproducción siempre aislada del escudo únicamente en las camisetas de los jugadores que muestran las fotografías de los artículos de prensa aportados y en una tabla integrada en uno de los artículos que resume el palmarés del “Real Club Polo”.;ES;LEGAL;HUMAN;NONE;;
15 Además, no es necesario que los signos o indicaciones integrantes de la marca se utilicen efectivamente en el momento de la solicitud de registro para describir productos o servicios como los solicitados, sino que, como indica el propio tenor del artículo 7, apartado 1, letra c) del RMC, basta con que los referidos signos e indicaciones puedan utilizarse con tales fines.;ES;LEGAL;HUMAN;NONE;;
Servicios impugnados de la clase 35: Los servicios impugnados de venta al menor en comercios y a través de redes mundiales telemáticas de vinos son similares en bajo grado a los vinos en la clase 33 de la marca anterior.;ES;LEGAL;HUMAN;NONE;;
53 Basta que concurra uno solo de estos tres tipos de infracciones para que resulte aplicable el artículo 5, apartado 2, de la Directiva 89/104 (o el artículo 8, apartado 5 del RMC).;ES;LEGAL;HUMAN;NONE;;
– La solicitante defiende la inexistencia del riesgo de confusión.;ES;LEGAL;HUMAN;NONE;;
Pretensiones y alegaciones de las partes 10 La oponente solicita que se anule la parte de la resolución impugnada que permite el registro de la marca solicitada para los productos y servicios litigiosos en las clases 25 y 35, relacionados con el calzado.;ES;LEGAL;HUMAN;NONE;;
-La marca tomada en su conjunto carece de carácter distintivo para distinguir los servicios para los cuales se solicita.;ES;LEGAL;HUMAN;NONE;;
Esta práctica ha sido plenamente refrendada por el Tribunal General.;ES;LEGAL;HUMAN;NONE;;
– En la comparación global de las marcas en conflicto, nos encontramos con una marca figurativa y denominativa.;ES;LEGAL;HUMAN;NONE;;
"General Biscuits België (la parte “oponente”) presentó un escrito de oposición, en calidad de propietaria de, en lo que interesa para el presente recurso, los siguientes derechos anteriores: (a) Marca “PRINCE” (en letra ligeramente estilizada), registrada como marca internacional para España, Austria y Portugal, bajo el nº 632504 de 1995, para cubrir, entre otros, los siguientes productos: Clase 29 – Carne, pescado, aves y caza; extractos de carne; frutas y legumbres en conserva, secas y cocidas; gelatinas, mermeladas, huevos, leche y productos lácteos; aceites y grasas comestibles; conservas de carne, de pescado, de aves y de caza.";ES;LEGAL;HUMAN;NONE;;
− El otro derecho anterior en base al que se fundamenta la oposición es idéntico a la marca comunitaria oponente aunque únicamente está registrado para productos de la clase 25.;ES;LEGAL;HUMAN;NONE;;
"La consonante ""X"" comprendida en el signo anterior es de gran relevancia.";ES;LEGAL;HUMAN;NONE;;
La protección que confiere el artículo 8, apartado 5 no está supeditada a que se constate un grado de similitud tal entre el signo y la marca de renombre que exista, para el público pertinente, un riesgo de confusión entre ambos.;ES;LEGAL;HUMAN;NONE;;
Así, tal y como muestra la base de datos de la EUIPO, el elemento denominativo de la solicitud es: “VIVA BINGO SLOTS” y no “BINGO VIVA SLOTS”.;ES;LEGAL;HUMAN;NONE;;
La oponente alega que esta marca goza de renombre en España.;ES;LEGAL;HUMAN;NONE;;
Sin embargo, la oponente no presentó documentación alguna para acreditar este carácter distintivo incrementado en el plazo que se le concedió para completar la oposición.;ES;LEGAL;HUMAN;NONE;;
Mediante auto dictado por la Audiencia Provincial de Barcelona, se mantienen en vigor las medidas cautelares que impiden a la compañía Cidesport usar la marca denominativa NIKE.;ES;LEGAL;HUMAN;NONE;;
La solicitud de declaración de nulidad se presentó el 15 de enero de 2013 mientras que la fecha de registro de la marca anterior es el 27 de septiembre de 2006.;ES;LEGAL;HUMAN;NONE;;
La tasa de oposición fue abonada por transferencia bancaria, recibida en la Oficina el 4 de noviembre de 1998.;ES;LEGAL;HUMAN;NONE;;
Los otros productos impugnados en la clase 9 aparatos de control de la filtración, climatización y calefacción ambiental de la piscina, jardín y riego son distintos a los de la marca anterior y tampoco se complementan ni compiten entre sí.;ES;LEGAL;HUMAN;NONE;;
Pretensiones y alegaciones de las partes 8 La solicitante pide que se anule la decisión impugnada y se permita el registro de la marca solicitada.;ES;LEGAL;HUMAN;NONE;;
Si la marca solicitada se deniega respecto de la categoría general, no tiene sentido alguno conceder la marca solicitada para todas las bebidas alcohólicas a excepción de cervezas.;ES;LEGAL;HUMAN;NONE;;
Harinas – La resolución deniega la marca comunitaria entre otros para “harina de patatas” en la clase 29, y sin embargo, otorga protección al producto “harinas” en la clase 30.;ES;LEGAL;HUMAN;NONE;;
En este sentido, se menciona la resolución de la División de Oposición en el asunto B 188 963.;ES;LEGAL;HUMAN;NONE;;
En particular, sus explicaciones se centran en el conflicto suscitado en el territorio español con la marca anterior española nº 88.222.;ES;LEGAL;HUMAN;NONE;;
No obstante, las marcas resultan muy diferentes en los restantes elementos figurativos que las conforman, tales como la representación de la copa de vino y la mujer y los colores utilizados en la marca solicitada, o las líneas onduladas y curvas paralelas de la marca anterior.;ES;LEGAL;HUMAN;NONE;;
31 Por otro lado, esta alegación resulta asimismo rechazable al tratarse de un supuesto diferente al que nos ocupa ya que, por ejemplo, la marca comunitaria n° 7 202 047 “FIBRA & FIBRA” ha sido registrada el 13 de julio de 2009, es decir, hace ya varios años.;ES;LEGAL;HUMAN;NONE;;
Pretensiones y alegaciones de las partes 8 La solicitante pide que se anule la resolución impugnada en la medida en que estima la oposición respecto a los productos y servicios litigiosos y que, por lo tanto, se conceda el registro de la marca solicitada también para estos productos y servicios.;ES;LEGAL;HUMAN;NONE;;
Por lo tanto, una vez la Oficina y la otra parte tienen en su poder una copia en color de la marca en color, y la oposición formulada en cuanto a esa deficiencia debe considerarse subsanada (véase la regla 17, apartado 4 del REMC), se debe entrar a examinar si los documentos aportados por la oponente para sustanciar la oposición aportan información oficial y concluyente sobre la existencia, validez y protección de la marca oponente.;ES;LEGAL;HUMAN;NONE;;
5 El 9 de agosto de 2005, tras un intercambio de comunicaciones, la División de Oposición dictó la resolución en el procedimiento de oposición nº B 625 766 (en lo sucesivo “la resolución impugnada”), por la cual se desestimó la oposición y se impusieron al oponente los gastos de representación de 300 EUR, considerando que los productos designados por la marca anterior no eran similares a los productos amparados por la marca solicitada.;ES;LEGAL;HUMAN;NONE;;
artikuluan eskeinia, lurralde espainoleko parte ezberdinetan, oreka ekonomiko, egoki eta justuaren jarrera babestuz, eta bereziki irlen egoera kontutan edukirik.;EU;LEGAL;HUMAN;NONE;;
Legeak informatikaren erabilera mugatuko du hiritargoaren ohore, norberaren eta senitarteko barrukotasuna eta berauen eskubideen ihardun osoa garantizatzeko.;EU;LEGAL;HUMAN;NONE;;
Gobernuak edo edozein Ganbarak eska diezaioke Konstituzional Auzitegiari aldarrika dezala kontraesanik dagoen ala ez.;EU;LEGAL;HUMAN;NONE;;
Lege proposamen bat edo zuzenketa dirauen legezko ordezkaritzaren aurkakoa denean, Gobernuak ahal du fakultatu haren tramitapenaren aurka jartzeko.;EU;LEGAL;HUMAN;NONE;;
Autonomi bidea Diputazioei edo irla arteko Erakundeei dagokie, eta Probintzia edo irla bakoitzaren hauteskunde zerrendaren gehiengoa osatzen duten Udalen hirutik biri.;EU;LEGAL;HUMAN;NONE;;
Lege organiko batek arautuko du Herri Defendatzaile erakundea, Gorte Orokorretako komisionatu gorena, hauek izendaturik Titulu hontan barnetzen diren eskubideen defentsarako, berauen ondorioetarako Administrazio ekintzak gainbegira dezake, Gorte Orokorrei kontua eskainiz.;EU;LEGAL;HUMAN;NONE;;
Agintea bukatu ondoreneko hogeita hamar eta hirurogei egunen bitartean izango dira hauteskundeak.;EU;LEGAL;HUMAN;NONE;;
Gorte Orokorrek aldatzea onartuz, honen berretsipenerako erreferendumera mendu beharko da.;EU;LEGAL;HUMAN;NONE;;
Bakarrik ondorio hauetarako ulertuko da Gobernuaren proposamenez hautaturiko bi etorki berdineko kideez eta Auzi Botereko Kontseilu Orokorreko formulatik datozenak taldeturik.;EU;LEGAL;HUMAN;NONE;;
1839ko Urriaren 25 eta 1876ko uztailaren 21eko Legeen indargabetzea;EU;LEGAL;HUMAN;NONE;;
Askatasun garantia eta funtsezko eskubideez;EU;LEGAL;HUMAN;NONE;;
Estatuaren edo beste erakunde publiko baten menpean daude giza komunikabideen eratze eta parlamentu eta kontrola legeak arautuko du, eta adierazgarri diren talde sozial eta politikoei haietara parte hartzea garantizatuko die, Espainiako gizarte aniztasuna eta hizkuntza ezberdinak errespetatuz.;EU;LEGAL;HUMAN;NONE;;
Arazo bakoitzean legeak aurrez ikusi behar ditu diru iturri aldaketa eta Estatuak bere esku gordetzen dituen kontrolbideak.;EU;LEGAL;HUMAN;NONE;;
a) Estatuak osorik edo zatika utzitako zergak, Estatu mailako zergei gehitutakoa eta Estatuak emandako beste diru iturri batzu.;EU;LEGAL;HUMAN;NONE;;
Legeak muga edo salbuetsi liezaieke eskubide honen iharduera Erakunde Armatu edo beste Talde diziplina militarraren menpean daudenei eta funtzionari publikoentzako ihardun berezitasunak arautuko ditu.;EU;LEGAL;HUMAN;NONE;;
Lege organiko batek arautuko ditu alarma, salbuespen eta sitiapen egoerak eta baita dagozkien konpetentzia eta mugaketak.;EU;LEGAL;HUMAN;NONE;;
Edozein eskaerek arrazoi eman dezake mozio batetara bertan Ganbarak bere jarrera ager dezan.;EU;LEGAL;HUMAN;NONE;;
Espainolek, beraien bizitokia libreki aukeratzeko eskubidea dute eta baita lurralde nazionaletik zehar ibiltzeko ere.;EU;LEGAL;HUMAN;NONE;;
d) Herri Hazienda barnetzen dituzten finantziar betebehar itun edo hitzarmenetan.;EU;LEGAL;HUMAN;NONE;;
artikuluan aurreikusiriko deuseztatzea Biltzar Lehendakariak berretsiak izango dira.;EU;LEGAL;HUMAN;NONE;;
c) Administrazio Autonomoaren eta haren erregela arauak kontentzio administrazio auzitegiak.;EU;LEGAL;HUMAN;NONE;;
artikuluan onartzen diren eskubideen bortxapen kontrako baliakizuna egiteko, legeak jartzen dituen kasu eta eratan.;EU;LEGAL;HUMAN;NONE;;
Espainol guztiek dute eskubidea idatziz, legeak onartzen duen era eta ondorioz eskabide partikularra eta amankomunekoak egiteko.;EU;LEGAL;HUMAN;NONE;;
a) Lege indarrez emandako arauen Konstituzionaltasunari buruz, Konstituzio Auzitegiak.;EU;LEGAL;HUMAN;NONE;;
Kontu Auzitegi kideek independentzia eta mugiezintasuna izango dute eta Epailarien antzera elkartezintasunaren menpe egongo dira.;EU;LEGAL;HUMAN;NONE;;
